"ID","author","date","message"
"3fc9605e","nicolasepiscopo","1510947686","[BD-1294] Cannot add items to inventory, 'Saving..' animation prevents it"
"871da065","nicolasepiscopo","1510944311","Fixes for offline mode"
"1c56b0fa","nicolasepiscopo","1510939949","Rolling back change in expo config"
"b217d391","nicolasepiscopo","1510939704","Minor fix for loading vendors and catalog 2"
"2a0a191f","nicolasepiscopo","1510939640","Minor fix for loading vendors and catalog"
"22dd96f1","nicolasepiscopo","1510933686","[BD-1288] Replace 'Save' button on Vendor, Catalog create with spinning loading icon when pressed"
"da66eb80","nicolasepiscopo","1510926589","[BD-1289] Sort catalog alphabetically by default"
"c1035e26","nicolasepiscopo","1510925613","[BD-1292] Adding items to inventory section rapidly crashes the app"
"10b57235","nicolasepiscopo","1510862225","Performance enhancements"
"ba1a032d","nicolasepiscopo","1510848557","[BD-1025] Fix for inventory tab"
"e9247d57","nicolasepiscopo","1510846993","[BD-1025] Tapping a tab while in the view for that tab should take you to the top level"
"5b5268ab","nicolasepiscopo","1510845612","[BD-1063] Screen swipe from left (current drawer) gesture should serve as back button"
"66ea3298","nicolasepiscopo","1510842821","[BD-1256] Eliminate list flashes on reload"
"9d1658bc","nicolasepiscopo","1510839000","[BD-1270] Don't allow the spawning of multiple create dialogs"
"f6c4c583","nicolasepiscopo","1510836312","Merge branch 'feature/sort-n-scroll' of bitbucket.org:bardog/bardog-mobile-native into develop"
"c29c637b","nicolasepiscopo","1510836265","[BD-1272] Increase pressable area for icons in top nav bar"
"571011a3","nicolasepiscopo","1510782592","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/sort-n-scroll"
"00a6ec9e","nicolasepiscopo","1510782233","[BD-1234] Edge case"
"0b621ab1","nicolasepiscopo","1510781076","[BD-1234] Fixing go to bottom when adding items to inventory"
"4142994f","nicolasepiscopo","1510778121","[BD-1234] Fixing issues on listing"
"4bb68985","nicolasepiscopo","1510772213","[BD-1234] Rolling back to scroll and sort in same screen"
"b3327b6f","nicolasepiscopo","1510756688","[BD-1234] Refactoring sorting for every list that asks for it"
"df3fe75f","nicolasepiscopo","1510688076","New version"
"252a7865","nicolasepiscopo","1510685294","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"a94600e7","nicolasepiscopo","1510684399","Hotfix on prod"
"699c43d8","nicolasepiscopo","1510683908","Changes ios"
"73a44287","nicolasepiscopo","1510679649","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"b22b4cc4","nicolasepiscopo","1510679575","[BD-1234] Need to be able to drag and scroll at the same time"
"54f6f8f4","nicolasepiscopo","1510676429","[BD-1278] Adding i18n strings for english language"
"2d320de8","nicolasepiscopo","1510676039","[BD-1278] Implement 'Move to top' and 'Move to bottom' button in modal dialog for items in a section"
"2007b17d","nicolasepiscopo","1510672182","[BD-1275] Limit 'add item to section' search to item name field only"
"5373912d","nicolasepiscopo","1510672053","[BD-1275] Limit 'add item to section' search to item name field only - Fixed"
"dbea9aab","nicolasepiscopo","1510669273","[BD-1271] Add padding to bottom of lists so that they don't hide behind nav bar"
"062ed096","nicolasepiscopo","1510668289","[BD-1276] Display 5 search results on 'add item to section' search"
"de11a3ae","nicolasepiscopo","1510668004","[BD-1275] Limit 'add item to section' search to item name field only"
"88d008b0","nicolasepiscopo","1510666605","[BD-1235] Improvement for recently added inventory items"
"8164e7ea","nicolasepiscopo","1510598856","New version to testflight"
"b77b8238","nicolasepiscopo","1510597768","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"3017fd4f","nicolasepiscopo","1510597744","Removing debugger stmt"
"8ac15da6","nicolasepiscopo","1510597612","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"3e2a13c3","nicolasepiscopo","1510597017","[BD-1245] Items added from the catalog should be removed from search results so they are not added twice && rollback for list flashes"
"2d361157","nicolasepiscopo","1510583322","[BD-1256] Eliminate list flashes on reload"
"d87b38dc","nicolasepiscopo","1510579824","[BD-1268] Counting in the wrong place on UI (indexes issue)"
"6f647482","nicolasepiscopo","1510343125","Changes in ios folder"
"d8375a48","nicolasepiscopo","1510341934","Changing from dev to prod api endpoints"
"5243f9b0","nicolasepiscopo","1510341867","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"be56de1d","nicolasepiscopo","1510328325","[BD-1259] Minor changes"
"86b38245","nicolasepiscopo","1510327557","[BD-1259] Add ability to sort items alphabetically during inventory on mobile"
"83772ff9","nicolasepiscopo","1510321184","[BD-1247] Saving local changes from offline mode is failing & [BD-1263] Avoid navigation of closed inventories when open inventory has unsaved changes and is not online"
"d8fda9fb","nicolasepiscopo","1510253907","[BD-1235] Improvement for recently added inventory items"
"fd893988","nicolasepiscopo","1510252327","Changes in ios"
"5ba45aed","nicolasepiscopo","1510250203","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"2a901b28","nicolasepiscopo","1510248131","[BD-1244] Inventory count for newly added item is getting erased on refresh"
"c24b4465","nicolasepiscopo","1510247132","[BD-1243] Progress bar on mobile is not updating"
"f6c5287c","nicolasepiscopo","1510244239","Removing unneeded calls to API"
"36e52387","nicolasepiscopo","1510241328","[BD-1238] Inventory counter modal fails to appear on single-tap after a few entries"
"1101a71d","nicolasepiscopo","1510231215","[BD-1250] Sliding from the left on intro slides/sign-up screen accidentally reveals drawer"
"90bcb24b","nicolasepiscopo","1510230487","[BD-1250] Sliding from the left on intro slides/sign-up screen accidentally reveals drawer"
"959e487b","nicolasepiscopo","1510169984","IOS changes"
"2e7d296c","nicolasepiscopo","1510167609","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into deploy"
"103577b1","nicolasepiscopo","1510167582","IOS change"
"335f9926","nicolasepiscopo","1510166688","Removing fade animation on counting modal"
"1d6324db","nicolasepiscopo","1510164268","[BD-1242] Pressing '.' on counter modal when a decimal value incorrectly clears value"
"9ccc47af","nicolasepiscopo","1510163135","[BD-1250] Sliding from the left on intro slides/sign-up screen accidentally reveals drawer"
"89700824","nicolasepiscopo","1510162809","[BD-1191] Disable moves, edits, and adds if inventory is closed"
"27343e9a","nicolasepiscopo","1510162147","[BD-1252] Growls should appear towards the top of the screen, not in the middle"
"98c60342","nicolasepiscopo","1510151942","[BD-1253] Use apostrophe ' instead of accute ´"
"e2ab181c","nicolasepiscopo","1510151839","[BD-1254] Display 'We couldn't find locations that match your search.' if location cannot be found"
"44fa12ce","nicolasepiscopo","1510149756","Changes in ios for itunes submission"
"3e6acebb","nicolasepiscopo","1509983728","Ejecting expo and react-native-create-app project to react-native one"
"f8fb5f8b","nicolasepiscopo","1509737886","Hotfix for prod and dev"
"32a5c2b0","nicolasepiscopo","1509737199","Hotfixes"
"a6fafe20","nicolasepiscopo","1509737196","Hotfixes"
"6dfd9a8c","nicolasepiscopo","1509735391","Hotfix"
"1c0cb0a9","nicolasepiscopo","1509735178","Adding prod app and growl"
"e544e373","nicolasepiscopo","1509711573","[BD-1206] Deleted inventory item incorrectly re-appears"
"edf58b6e","nicolasepiscopo","1509710662","[BD-1205] Delete section should not say 'Delete everything', should warn"
"3f008e7d","nicolasepiscopo","1509709930","[BD-1212] Clearing search an address input is failing"
"1f85827f","nicolasepiscopo","1509708343","[BD-1186] Fix for translation in email error message"
"7e80bb34","nicolasepiscopo","1509633863","[BD-1191] Disable moves, edits, and adds if inventory is closed"
"7e58e3a3","nicolasepiscopo","1509632690","[BD-1192] Allow user to navigate a closed inventory (separate from summary report)"
"8a79a8aa","nicolasepiscopo","1509631329","[BD-1202] Clearing catalog search input fails"
"6e22d6df","nicolasepiscopo","1509630634","[BD-1203] Automatically refresh storage area and section listing after rename"
"069dca8c","nicolasepiscopo","1509629093","[BD-1204] Provide accurate error if Storage Area or Section name already exists"
"4fc28e52","nicolasepiscopo","1509628721","[BD-1205] Delete section should not say 'Delete everything', should warn"
"619abaa8","nicolasepiscopo","1509628266","[BD-1207] Error after adding a new catalog item to a section"
"4c858713","nicolasepiscopo","1509627404","[BD-1186] Check if email address exists first sign-up step"
"a9bac0fe","nicolasepiscopo","1509551922","[BD-1187] Creating or Saving a catalog item crashes the app"
"7c299420","nicolasepiscopo","1509540570","[BD-1172] Disable Edit buttons in modal option dialog on Catalog and Vendor screens when offline"
"851298d8","nicolasepiscopo","1509540316","[BD-1173] Show a brief growl when the mobile app goes into offline or online mode"
"1bb4db17","nicolasepiscopo","1509539367","[BD-1193] Deleting then adding a vendor shows deleted vendor's data"
"0fd57dea","nicolasepiscopo","1509538944","[BD-1194] Disable business selector while offline"
"bf0f1312","nicolasepiscopo","1509457674","[BD-1181] Business selector"
"645c0b05","nicolasepiscopo","1509376030","Removing rename option for sections in offline mode"
"eac44a74","nicolasepiscopo","1509373130","[BD-1169] Make Next button on move dialog blue, not grey"
"04e484dc","nicolasepiscopo","1509372998","[BD-1170] Choosing Facebook or Twitter URL on sign-up causes break"
"727d1145","nicolasepiscopo","1509370548","[BD-1172] Disable buttons that cannot be used due to offline mode"
"afe0bf78","nicolasepiscopo","1509369870","[BD-1171] Attempting to create a catalog item during an inventory in offline mode crashes the app"
"84df0e8b","nicolasepiscopo","1509369730","[BD-1173] Show a brief growl when the mobile app goes into offline or online mode"
"5aa481eb","nicolasepiscopo","1509369235","[BD-1174] Selecting 'Summary report' on inventory screen crashes the app"
"afd5528e","nicolasepiscopo","1509368783","[BD-1175] Prevent creating a new vendor in offline mode"
"139ddc4f","nicolasepiscopo","1509368602","[BD-1176] Disable Edit/Delete of catalog items in offline mode"
"fba941c3","nicolasepiscopo","1509368270","[BD-1179] All inventory count values appear multiplied by 100 when you come back online"
"5e7344b3","nicolasepiscopo","1509367301","[BD-1177] Renaming a storage area doesn't work in offline mode"
"c8f1eda9","nicolasepiscopo","1509366733","[BD-1178] Inventory count values change incorrectly after refresh"
"15941b4f","nicolasepiscopo","1509137734","Logout behaviour on 403 code from API request"
"2166def9","nicolasepiscopo","1509113402","[BD-1134] Inventory unity quantity field should not display 'this field is a decimal' when a decimal is present"
"5ee99115","nicolasepiscopo","1509111481","[BD-1157] Enhance 'target storage' list in move dialog"
"956098dc","nicolasepiscopo","1509037461","[BD-1149] Change text 2nd intro screen"
"52f9dc4d","nicolasepiscopo","1509037407","[BD-1150] Update numbers on 2nd intro screen"
"973c6aec","nicolasepiscopo","1509037004","[BD-1151] Vertically center logo on sign-up screen"
"79956e0f","nicolasepiscopo","1509036915","[BD-1152] On 'Your Organization' sign-up page, update description"
"220afaf8","nicolasepiscopo","1509036849","[BD-1154] Replace grave ´ with proper apostrophe ' in 'Almost done' signup screen"
"7c8d2b78","nicolasepiscopo","1509036492","[BD-1155] Correct styling of 'Close inventory' message"
"6a910e2b","nicolasepiscopo","1509036328","[1156] Change text on 'Select target storage' move dialog"
"b2cc86dc","nicolasepiscopo","1509036013","[1158] Done link color as primary"
"b53814b6","nicolasepiscopo","1509035974","[1158] Execute move with a 'Done' button instead of modal dialog"
"8126e6da","nicolasepiscopo","1509035554","[1160] Increase size of grey circular ( x ) button that clears inputs"
"530ec09a","nicolasepiscopo","1509035314","[BD-1163] Order cost in catalog item edit screen is saving incorrect value"
"8ce7d583","nicolasepiscopo","1509030353","[BD-1153] Fix for android"
"d7342046","nicolasepiscopo","1509030263","[BD-1153] Make Facebook and Twitter links functional on 'Your Organization' sign-up screen"
"2ec34938","nicolasepiscopo","1508959598","[BD-1067] Automatically select first field on empty forms or inputs"
"87f34749","nicolasepiscopo","1508959474","[BD-1086] Allow pull-down refresh on Catalog, Vendor, and Inventory screens"
"d204b7ad","nicolasepiscopo","1508958508","[BD-1142] Close inventory modal options pop-up after 'Close' is selected"
"326ff9c0","nicolasepiscopo","1508957533","[BD-1143] Make font on Forgot Password screen consistent with the remainder of the app"
"a9b13587","nicolasepiscopo","1508956105","[BD-1125] Add select all"
"05841a43","nicolasepiscopo","1508953142","[BD-1125] Move products between storage areas and sections"
"5a024dad","nicolasepiscopo","1508849163","[BD-1133] Re-arranging storage areas fails consistently"
"5ee9130c","nicolasepiscopo","1508847948","[BD-1135] Deleting, then attempting to create a storage area crashes the app"
"fe52749e","nicolasepiscopo","1508847342","[BD-1132] New catalog item form is populated with another item's data"
"02fc34d8","nicolasepiscopo","1508847074","[BD-1130] Attempting to open a closed inventory crashes the app"
"cffc9988","nicolasepiscopo","1508846647","[BD-1131] New inventory does not initially check for existing storage areas"
"b5a80e48","nicolasepiscopo","1508846088","[BD-1128] Remove 'are you sure' when closing inventory from mobile"
"abd281d0","nicolasepiscopo","1508766147","[BD-1113] Saving changes without closing does not apply"
"8fa3da52","nicolasepiscopo","1508522047","[BD-1112] UX: Very confused on how to 'save local changes'"
"43622337","nicolasepiscopo","1508514365","[BD-1123] New section cancel is breaking after '+ Add section' in storage area items screen"
"91a425b6","nicolasepiscopo","1508505426","[BD-1117] Inventory unit quantity does not support decimals"
"8851fad3","nicolasepiscopo","1508505011","[BD-1116] There should be a success growl after saving or discarding unsaved local changes"
"b496ca10","nicolasepiscopo","1508504575","[BD-1114] Adding an item to an empty storage area crashes the app"
"18626def","nicolasepiscopo","1508501214","[BD-1109] Correct text on empty inventory screen description"
"7fd6d806","nicolasepiscopo","1508500957","[BD-1108] Fix padding on registration screen so that it is same on left and right"
"71c6cf2d","nicolasepiscopo","1508438879","Fixing issue in reducer for sorting items"
"f67e59b2","nicolasepiscopo","1508437431","Fixing issue on items Empty state regarding section creation"
"25326d3b","nicolasepiscopo","1508434193","Merge with offline mode changes"
"5d58f36d","nicolasepiscopo","1508434105","Fixing remove storage area and sections issues and adding new alert for deletion"
"6b7296af","nicolasepiscopo","1508430165","[BD-1102] Inventory - Storage Area products"
"bfd67d00","nicolasepiscopo","1508416714","[BD-1104] Inventory - Replace Close inventory functionality with an alert"
"981a6b2c","nicolasepiscopo","1508343993","Merge branch 'develop' of bitbucket.org:bardog/bardog-mobile-native into feature/offline-mode"
"5234df54","nicolasepiscopo","1508343962","[BD-1103] Deploy script Prod/Dev"
"126e2937","nicolasepiscopo","1508336743","[BD-1101] Make available sorting storages, sections and items in offline mode"
"e73ea7e2","nicolasepiscopo","1508329572","[BD-1100] Remove gestures from public routes"
"ef8cedda","nicolasepiscopo","1508270780","[BD-1097] Add 'Done' button to when adding catalog item during inventory, cancel button is misleading"
"f85cb9da","nicolasepiscopo","1508270319","[BD-1098] Using the 'Count' option in the modal for an inventory item crashes the app"
"1d1761e8","nicolasepiscopo","1508268974","[BD-1096] && [BD-1093] Items and storage areas arrangement"
"340d3cce","nicolasepiscopo","1508263470","[BD-1094] App is crashing when attempting to add a catalog item during inventory"
"7436bde5","nicolasepiscopo","1508250149","Fixing summary report, now the default click when inventory is closed goes here"
"543dae0c","nicolasepiscopo","1508249023","[BD-931] Adding local catalog items (offline created ones) to the inventory selectable list."
"26af2f0f","nicolasepiscopo","1508248261","[BD-1082] adding strings"
"9603b238","nicolasepiscopo","1508247843","[BD-1082] i18n support for public screens"
"01ba92af","nicolasepiscopo","1508245379","[BD-1065] Create inventory summary report for mobile"
"8c906b8c","nicolasepiscopo","1508244248","[BD-1088] Remove 'What would you like to do?' from unsaved changes dialog"
"cae9e658","nicolasepiscopo","1508244171","[BD-1084] Change description on inventory summary page"
"6a0d238e","nicolasepiscopo","1508244075","[BD-931] Removing unnecesary code"
"92712288","nicolasepiscopo","1508244004","[BD-931] Offline mode"
"478aaa6b","nicolasepiscopo","1508169250","Merge with develop"
"1fee1d2d","nicolasepiscopo","1508168141","[BD-1083] Pressing '0' in inventory count input should update the field status as filled"
"dc531f4f","nicolasepiscopo","1508165581","[BD-1085] Add a small vibration once an inventory value has been inputted."
"c6e3f5ee","nicolasepiscopo","1508165354","[BD-1086] Allow pull-down refresh on Catalog, Vendor, and Inventory screens"
"d4f89781","nicolasepiscopo","1508161934","[BD-1087] Cannot save new Vendor"
"c7073103","nicolasepiscopo","1508160012","Offline mode - Work in progress"
"7a96fe81","nicolasepiscopo","1507825986","[BD-931] Offline mode & [BD-1082] i18n support"
"63a0454d","nicolasepiscopo","1507733867","[BD-1067] Automatically select first field on empty forms or inputs"
"c868e9ff","nicolasepiscopo","1507733600","[BD-1069] Forgot password email input should not auto-capitalize"
"ef73e0d0","nicolasepiscopo","1507733502","[BD-1070] Forgot password request fails on Submit"
"069b474e","nicolasepiscopo","1507732881","[BD-1071] Pushing Save on empty catalog item create form crashes app"
"6b8575a4","nicolasepiscopo","1507732499","[BD-1072] Replace < (back) symbol with 'Cancel' button on new full vendor or catalog create screens"
"c82dec2b","nicolasepiscopo","1507731825","[BD-1075] Entering a decimal (.) as first value into inventory count returns NaN, should return 0.XXX"
"2f760956","nicolasepiscopo","1507729995","[BD-1076] Editing a catalog item during an inventory brings up 'Editing undefined' with empty form fields"
"735e7b09","nicolasepiscopo","1507729380","[BD-1077] Deleting a section should remove the items from the inventory"
"30fe2bf7","nicolasepiscopo","1507726160","[BD-1081] Increase font size and vertical padding on modal menu"
"e74ab4cc","nicolasepiscopo","1507663511","[BD-1065] Create inventory summary report for mobile"
"7a259ec7","nicolasepiscopo","1507657965","Fixing placeholders on list searchbox"
"08b98e54","nicolasepiscopo","1507657784","[BD-1064] Add '(Optional)' label to vendor and order fields in full catalog item create"
"3caf19d9","nicolasepiscopo","1507656411","Minor fix"
"b30d973f","nicolasepiscopo","1507656275","Minor fix"
"ffa4522e","nicolasepiscopo","1507656154","Minor fix"
"5018e767","nicolasepiscopo","1507653221","[BD-1051] Editing a catalog item during an inventory brings up 'New catalog item' screen"
"61a249b3","nicolasepiscopo","1507647898","Catalog item edition on inventory so far"
"126ad094","nicolasepiscopo","1507645646","[BD-1047] Clear cache of storage areas created in previously registered and logged out accounts"
"562d1b5b","nicolasepiscopo","1507642098","[BD-1046] Keyboard should disappear after mobile registration"
"7315e122","nicolasepiscopo","1507641016","Fixing link to signup from login screen"
"193a55b7","nicolasepiscopo","1507640818","[BD-1048] Enable autocapitalization for first word in all fields on mobile app"
"5f846442","nicolasepiscopo","1507640168","[BD-1049] Inventory unit measure screen during catalog item quick add needs to be dynamically updated"
"e85d0f50","nicolasepiscopo","1507639866","[BD-1050] Do not allow more than two decimal places on inventory count"
"636f216f","nicolasepiscopo","1507638739","[BD-1045] Enlarge fonts, difficult to read text in mobile app"
"fb5c449e","nicolasepiscopo","1507636052","[BD-1044] Remove 'change country code' option during mobile registration"
"f5b1f6ad","nicolasepiscopo","1507570591","[BD-915] Registration - Error handling inside registration"
"f756954d","nicolasepiscopo","1507567983","Catalog and vendors Empty States"
"69a84528","nicolasepiscopo","1507567074","[BD-915] Registration - Registration integrated to API"
"72597770","nicolasepiscopo","1507562702","[BD-915] Registration - Address selector fix"
"0cf58631","nicolasepiscopo","1507562191","[BD-915] Registration - Address selector"
"10c866b6","nicolasepiscopo","1507311704","[BD-915] Registration - Adding bardog_mobile header in every request to the API"
"2d0987c7","nicolasepiscopo","1507305221","[BD-915] Registration - Adding SMS support working 100%"
"3d4ca5bf","nicolasepiscopo","1507293049","[BD-915] Registration - Adding SMS support"
"3c063854","nicolasepiscopo","1507228052","[BD-1017] Inventory count - Inventory actions"
"eba2c5c7","nicolasepiscopo","1507227149","[BD-1017] Inventory count - Fixing issues with decimal"
"a795770d","nicolasepiscopo","1507225704","[BD-1017] Inventory count - Edit items"
"e868884f","nicolasepiscopo","1507215260","[BD-1017] Inventory count - Adding green bar to completed storage areas and sections"
"c676853b","nicolasepiscopo","1507212681","[BD-1017] Inventory count - Adding comma to counter"
"e7d8cb1e","nicolasepiscopo","1507211790","[BD-1017] Inventory count - Int to float in counting modal"
"62aad9dd","nicolasepiscopo","1507211456","Fixing Intro screen width"
"b3b3b0e7","nicolasepiscopo","1507211077","[BD-1017] Inventory count - Deleting items"
"6d102c2a","nicolasepiscopo","1507208783","[BD-1017] Inventory count - Fixing counting modal position 2"
"98bd47eb","nicolasepiscopo","1507205729","[BD-1017] Inventory count - Fixing counting modal position"
"ccb93aa4","nicolasepiscopo","1507146360","[BD-1017] Inventory count - Fixes"
"05439c98","nicolasepiscopo","1507144057","[BD-1017] Inventory count - Adding highlight for qty"
"a95a702b","nicolasepiscopo","1507143923","[BD-1017] Inventory count - Adding count modal"
"9d531ef3","nicolasepiscopo","1507118856","Fixing some visual issues with latest changes on list"
"50074f77","nicolasepiscopo","1507060097","[BD-1017] Inventory count - Style changes and progress bar"
"6bb8ec83","nicolasepiscopo","1507045386","[BD-351] Implement approximate string matching for catalog (fuzzy search) on mobile"
"1be664d8","nicolasepiscopo","1507042747","[BD-1031] If a form is updated (catalog, vendor, etc) warn user on exit"
"2cc5fa42","nicolasepiscopo","1507037895","[BD-1028] & [BD-1029] - Adding 3dots to catalog and vendors - Added contextual menu in a generic way to Page component - Refactoring Sections, Storage Areas and Item list"
"df0ab544","nicolasepiscopo","1506972022","[BD-1032] Added to catalog item creation form too"
"7ab41cc2","nicolasepiscopo","1506971964","[BD-1032] Replace disk icon with 'Save' string"
"c4a25766","nicolasepiscopo","1506947775","[BD-1033] Eliminate tab navigation slide transitions"
"c48fa625","nicolasepiscopo","1506947682","[BD-1030] Enhance circular x, clear text overlay button"
"222fdd40","nicolasepiscopo","1506947226","[BD-1024] Fix growl when adding catalog item to inventory section"
"ee7f17ff","nicolasepiscopo","1506946864","[BD-1026] Minor fix"
"dcba2878","nicolasepiscopo","1506945792","[BD-1026] Minor fix"
"dc23be85","nicolasepiscopo","1506945587","[BD-1026] Minor fix"
"6ce795fb","nicolasepiscopo","1506943730","[BD-1026] Tapping a section does not navigate you to item list"
"7be8c1f5","nicolasepiscopo","1506704529","Fixing incompatibility between packages"
"3adf3a5e","nicolasepiscopo","1506692334","[BD-925] Inventory management - Sorting items inside section"
"1c62272a","nicolasepiscopo","1506623046","Removing storage areas tab from settings"
"4b0bc92d","nicolasepiscopo","1506614655","Visual fixes for Drawer component"
"b3c450da","nicolasepiscopo","1506606505","[BD-920] & [BD-921] Fixes and improvements"
"b397a0ba","nicolasepiscopo","1506541895","[BD-921] Catalog management - Minor fix on modal options"
"237fd7f2","nicolasepiscopo","1506541302","[BD-921] Catalog management - New select component with modal"
"c911f05a","nicolasepiscopo","1506535912","[BD-920] & [BD-921] Restoring catalog and vendor screens"
"b3033455","nicolasepiscopo","1506532790","[BD-925] Inventory management - Rename and delete sections"
"f0861a74","nicolasepiscopo","1506519081","[BD-925] Inventory management - Rename and delete storage areas"
"6bfe7dd0","nicolasepiscopo","1506453293","[BD-925] Inventory management - Adding menu modal for storage areas"
"260f6a1f","nicolasepiscopo","1506442335","[BD-925] Inventory management - Fixing latest issues v2"
"e0e322fd","nicolasepiscopo","1506440652","[BD-925] Inventory management - Fixing latest issues"
"d3ea14e1","nicolasepiscopo","1506432648","[BD-925] Inventory management - Fixes for android"
"3a7facfa","nicolasepiscopo","1506366396","[BD-925] Inventory management - Storage areas and sections sorting integrated with API"
"de420f55","nicolasepiscopo","1506358307","[BD-925] Inventory management - Adding lists sorting"
"ae06ecf0","nicolasepiscopo","1506342646","[BD-925] Inventory management - Minor changes in the UI - Adding images to intro screens"
"f636c4a1","nicolasepiscopo","1506101700","[BD-925] Inventory management - Fixing UX issues"
"5b82dd79","nicolasepiscopo","1506100841","[BD-925] Inventory management - Adding existing catalog items to inventory"
"b1ef72e7","nicolasepiscopo","1506096273","[BD-925] Inventory management - Inventory list, new inventory, inventory empty state, open already created inventory"
"983a3db6","nicolasepiscopo","1506087379","Refactoring Item screen"
"6f31fafb","nicolasepiscopo","1506022092","Fixed publishing app on expo server"
"758df6b5","nicolasepiscopo","1506013207","Adding splash screen and app icon"
"17f1db11","nicolasepiscopo","1506012571","Fixing issues in select and wizard scrolling behaviour"
"39129138","nicolasepiscopo","1506002443","Setting up the basic structure"
"4158c68e","nicolasepiscopo","1506001988","Cleanup"
"b565be66","nicolasepiscopo","1506000944","Merging develop into master"
"71fd8e1f","nicolasepiscopo","1506000438","Updating gitignore"
"13e9de47","nicolasepiscopo","1506000009","Setting up master with latest valid project sources"
"61b4cbd5","nicolasepiscopo","1505999760","Cleaning master"
"b064c528","nicolasepiscopo","1505999401","[BD-925] Inventory management - Create catalog item, asign it to inventory, select component, toast"
"a76ccadc","nicolasepiscopo","1505922123","Initialized project with latest changes"
"f54497e7","nicolasepiscopo","1505918559","Initialized clean project folder"
"2ffd1dcf","Nicolás Daniel Epíscopo","1503505644","Updating gitignore"
"87706a5e","Nicolás Daniel Epíscopo","1503505006","Setting up the repo"
